state,district,date_x,lifecycle_friction_score,Lifecycle_Friction,date_y,udr,udr_level,Next_Month_Demand,recommended_action
Madhya Pradesh,Sagar,2025-10-31,0.4923076923076923,High,2025-10-31,1.2307692307692308,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Satna,2025-04-30,34.31487414187643,High,2025-04-30,60.18764302059497,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Satna,2025-04-30,34.31487414187643,High,2025-07-31,50.7456279809221,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Satna,2025-04-30,34.31487414187643,High,2025-09-30,4.386218630370055,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Satna,2025-04-30,34.31487414187643,High,2025-10-31,0.7541095890410959,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Satna,2025-07-31,29.12305246422893,High,2025-04-30,60.18764302059497,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Satna,2025-07-31,29.12305246422893,High,2025-07-31,50.7456279809221,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Satna,2025-07-31,29.12305246422893,High,2025-09-30,4.386218630370055,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Satna,2025-07-31,29.12305246422893,High,2025-10-31,0.7541095890410959,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Satna,2025-09-30,2.387026797107614,High,2025-04-30,60.18764302059497,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Satna,2025-09-30,2.387026797107614,High,2025-07-31,50.7456279809221,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Satna,2025-09-30,2.387026797107614,High,2025-09-30,4.386218630370055,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Satna,2025-09-30,2.387026797107614,High,2025-10-31,0.7541095890410959,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Satna,2025-10-31,0.3016438356164383,High,2025-04-30,60.18764302059497,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Satna,2025-10-31,0.3016438356164383,High,2025-07-31,50.7456279809221,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Satna,2025-10-31,0.3016438356164383,High,2025-09-30,4.386218630370055,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Satna,2025-10-31,0.3016438356164383,High,2025-10-31,0.7541095890410959,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sehore,2025-07-31,8.10424387328153,High,2025-07-31,13.871488344291691,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sehore,2025-07-31,8.10424387328153,High,2025-09-30,6.3552330022918255,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sehore,2025-07-31,8.10424387328153,High,2025-10-31,1.2521008403361344,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sehore,2025-09-30,3.628418640183346,High,2025-07-31,13.871488344291691,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sehore,2025-09-30,3.628418640183346,High,2025-09-30,6.3552330022918255,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sehore,2025-09-30,3.628418640183346,High,2025-10-31,1.2521008403361344,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sehore,2025-10-31,0.5008403361344538,High,2025-07-31,13.871488344291691,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sehore,2025-10-31,0.5008403361344538,High,2025-09-30,6.3552330022918255,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sehore,2025-10-31,0.5008403361344538,High,2025-10-31,1.2521008403361344,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Seoni,2025-09-30,2.1622115803221598,High,2025-09-30,4.044841097083152,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Seoni,2025-09-30,2.1622115803221598,High,2025-10-31,1.3402646502835538,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Seoni,2025-10-31,0.5361058601134215,High,2025-09-30,4.044841097083152,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Seoni,2025-10-31,0.5361058601134215,High,2025-10-31,1.3402646502835538,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Shahdol,2025-09-30,3.4040690505548707,High,2025-09-30,6.202836004932182,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Shahdol,2025-09-30,3.4040690505548707,High,2025-10-31,1.2991304347826087,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Shahdol,2025-10-31,0.5196521739130435,High,2025-09-30,6.202836004932182,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Shahdol,2025-10-31,0.5196521739130435,High,2025-10-31,1.2991304347826087,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Shajapur,2025-09-30,2.868106479156203,High,2025-09-30,5.028628829733802,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Shajapur,2025-09-30,2.868106479156203,High,2025-10-31,0.8102189781021898,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Shajapur,2025-10-31,0.3240875912408759,High,2025-09-30,5.028628829733802,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Shajapur,2025-10-31,0.3240875912408759,High,2025-10-31,0.8102189781021898,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sheopur,2025-04-30,10.931818181818182,High,2025-04-30,18.21969696969697,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sheopur,2025-04-30,10.931818181818182,High,2025-06-30,17.824474660074166,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sheopur,2025-04-30,10.931818181818182,High,2025-07-31,7.070735881346264,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sheopur,2025-04-30,10.931818181818182,High,2025-09-30,3.78601108033241,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sheopur,2025-04-30,10.931818181818182,High,2025-10-31,0.8525179856115108,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sheopur,2025-06-30,9.834116192830656,High,2025-04-30,18.21969696969697,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sheopur,2025-06-30,9.834116192830656,High,2025-06-30,17.824474660074166,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sheopur,2025-06-30,9.834116192830656,High,2025-07-31,7.070735881346264,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sheopur,2025-06-30,9.834116192830656,High,2025-09-30,3.78601108033241,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sheopur,2025-06-30,9.834116192830656,High,2025-10-31,0.8525179856115108,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sheopur,2025-07-31,3.885225328009128,High,2025-04-30,18.21969696969697,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sheopur,2025-07-31,3.885225328009128,High,2025-06-30,17.824474660074166,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sheopur,2025-07-31,3.885225328009128,High,2025-07-31,7.070735881346264,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sheopur,2025-07-31,3.885225328009128,High,2025-09-30,3.78601108033241,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sheopur,2025-07-31,3.885225328009128,High,2025-10-31,0.8525179856115108,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sheopur,2025-09-30,1.9871191135734072,High,2025-04-30,18.21969696969697,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sheopur,2025-09-30,1.9871191135734072,High,2025-06-30,17.824474660074166,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sheopur,2025-09-30,1.9871191135734072,High,2025-07-31,7.070735881346264,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sheopur,2025-09-30,1.9871191135734072,High,2025-09-30,3.78601108033241,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sheopur,2025-09-30,1.9871191135734072,High,2025-10-31,0.8525179856115108,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sheopur,2025-10-31,0.3410071942446043,High,2025-04-30,18.21969696969697,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sheopur,2025-10-31,0.3410071942446043,High,2025-06-30,17.824474660074166,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sheopur,2025-10-31,0.3410071942446043,High,2025-07-31,7.070735881346264,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sheopur,2025-10-31,0.3410071942446043,High,2025-09-30,3.78601108033241,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sheopur,2025-10-31,0.3410071942446043,High,2025-10-31,0.8525179856115108,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Shivpuri,2025-04-30,10.670195627157652,High,2025-04-30,17.783659378596088,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Shivpuri,2025-04-30,10.670195627157652,High,2025-06-30,44.80842911877394,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Shivpuri,2025-04-30,10.670195627157652,High,2025-07-31,30.555718475073316,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Shivpuri,2025-04-30,10.670195627157652,High,2025-09-30,3.730386203546272,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Shivpuri,2025-04-30,10.670195627157652,High,2025-10-31,1.3534183082271147,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Shivpuri,2025-06-30,26.885057471264364,High,2025-04-30,17.783659378596088,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Shivpuri,2025-06-30,26.885057471264364,High,2025-06-30,44.80842911877394,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Shivpuri,2025-06-30,26.885057471264364,High,2025-07-31,30.555718475073316,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Shivpuri,2025-06-30,26.885057471264364,High,2025-09-30,3.730386203546272,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Shivpuri,2025-06-30,26.885057471264364,High,2025-10-31,1.3534183082271147,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Shivpuri,2025-07-31,18.20102639296188,High,2025-04-30,17.783659378596088,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Shivpuri,2025-07-31,18.20102639296188,High,2025-06-30,44.80842911877394,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Shivpuri,2025-07-31,18.20102639296188,High,2025-07-31,30.555718475073316,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Shivpuri,2025-07-31,18.20102639296188,High,2025-09-30,3.730386203546272,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Shivpuri,2025-07-31,18.20102639296188,High,2025-10-31,1.3534183082271147,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Shivpuri,2025-09-30,2.080592664561574,High,2025-04-30,17.783659378596088,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Shivpuri,2025-09-30,2.080592664561574,High,2025-06-30,44.80842911877394,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Shivpuri,2025-09-30,2.080592664561574,High,2025-07-31,30.555718475073316,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Shivpuri,2025-09-30,2.080592664561574,High,2025-09-30,3.730386203546272,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Shivpuri,2025-09-30,2.080592664561574,High,2025-10-31,1.3534183082271147,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Shivpuri,2025-10-31,0.5413673232908459,High,2025-04-30,17.783659378596088,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Shivpuri,2025-10-31,0.5413673232908459,High,2025-06-30,44.80842911877394,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Shivpuri,2025-10-31,0.5413673232908459,High,2025-07-31,30.555718475073316,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Shivpuri,2025-10-31,0.5413673232908459,High,2025-09-30,3.730386203546272,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Shivpuri,2025-10-31,0.5413673232908459,High,2025-10-31,1.3534183082271147,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sidhi,2025-09-30,3.303582395087001,High,2025-09-30,6.2840327533265095,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sidhi,2025-09-30,3.303582395087001,High,2025-10-31,0.9342915811088296,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sidhi,2025-10-31,0.3737166324435318,High,2025-09-30,6.2840327533265095,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Sidhi,2025-10-31,0.3737166324435318,High,2025-10-31,0.9342915811088296,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Singrauli,2025-09-30,2.81031031031031,High,2025-09-30,5.447447447447448,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Singrauli,2025-09-30,2.81031031031031,High,2025-10-31,0.8395061728395061,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Singrauli,2025-10-31,0.3358024691358025,High,2025-09-30,5.447447447447448,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Singrauli,2025-10-31,0.3358024691358025,High,2025-10-31,0.8395061728395061,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Tikamgarh,2025-09-30,2.85443143812709,High,2025-09-30,5.1496655518394645,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Tikamgarh,2025-09-30,2.85443143812709,High,2025-10-31,1.608695652173913,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Tikamgarh,2025-10-31,0.6434782608695653,High,2025-09-30,5.1496655518394645,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Tikamgarh,2025-10-31,0.6434782608695653,High,2025-10-31,1.608695652173913,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Ujjain,2025-09-30,2.020614744626762,High,2025-09-30,3.621908943840999,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Ujjain,2025-09-30,2.020614744626762,High,2025-10-31,0.9093023255813952,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Ujjain,2025-10-31,0.3637209302325581,High,2025-09-30,3.621908943840999,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Ujjain,2025-10-31,0.3637209302325581,High,2025-10-31,0.9093023255813952,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Umaria,2025-09-30,1.698505869797225,High,2025-09-30,3.070437566702241,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Umaria,2025-09-30,1.698505869797225,High,2025-10-31,0.7679245283018868,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Umaria,2025-10-31,0.3071698113207547,High,2025-09-30,3.070437566702241,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Umaria,2025-10-31,0.3071698113207547,High,2025-10-31,0.7679245283018868,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Vidisha,2025-04-30,10.280866425992778,High,2025-04-30,17.134777376654633,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Vidisha,2025-04-30,10.280866425992778,High,2025-05-31,58.81647940074907,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Vidisha,2025-04-30,10.280866425992778,High,2025-07-31,15.78806907378336,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Vidisha,2025-04-30,10.280866425992778,High,2025-09-30,4.576299238662695,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Vidisha,2025-04-30,10.280866425992778,High,2025-10-31,0.7272727272727273,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Vidisha,2025-05-31,34.7310861423221,High,2025-04-30,17.134777376654633,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Vidisha,2025-05-31,34.7310861423221,High,2025-05-31,58.81647940074907,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Vidisha,2025-05-31,34.7310861423221,High,2025-07-31,15.78806907378336,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Vidisha,2025-05-31,34.7310861423221,High,2025-09-30,4.576299238662695,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Vidisha,2025-05-31,34.7310861423221,High,2025-10-31,0.7272727272727273,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Vidisha,2025-07-31,8.94421768707483,High,2025-04-30,17.134777376654633,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Vidisha,2025-07-31,8.94421768707483,High,2025-05-31,58.81647940074907,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Vidisha,2025-07-31,8.94421768707483,High,2025-07-31,15.78806907378336,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Vidisha,2025-07-31,8.94421768707483,High,2025-09-30,4.576299238662695,High Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Vidisha,2025-07-31,8.94421768707483,High,2025-10-31,0.7272727272727273,Medium Dependency,Medium Demand,Extend working hours
Madhya Pradesh,Vidisha,2025-09-30,2.5880172128434293,High,2025-04-30,17.134777376654633,High Dependency,Medium Demand,Extend working hours
