state,district,date,pincode,bio_age_5_17,bio_age_17_
Nagaland,Chumukedima,2025-04-30,1594218,27,63
Nagaland,Chumukedima,2025-05-31,2391324,36,102
Nagaland,Chumukedima,2025-06-30,2391324,39,100
Nagaland,Chumukedima,2025-07-31,1594218,35,72
Nagaland,Chumukedima,2025-09-30,17536447,6,24
Nagaland,Dimapur,2025-03-31,5579782,1135,2360
Nagaland,Dimapur,2025-04-30,5579782,936,2059
Nagaland,Dimapur,2025-05-31,5579782,550,2092
Nagaland,Dimapur,2025-06-30,5579782,493,2105
Nagaland,Dimapur,2025-07-31,5579782,719,2088
Nagaland,Dimapur,2025-09-30,102840983,468,1316
Nagaland,Kiphire,2025-03-31,798611,173,388
Nagaland,Kiphire,2025-04-30,798611,214,495
Nagaland,Kiphire,2025-05-31,798611,268,471
Nagaland,Kiphire,2025-06-30,798611,77,322
Nagaland,Kiphire,2025-07-31,798611,119,361
Nagaland,Kiphire,2025-09-30,15972230,171,217
Nagaland,Kohima,2025-03-31,4782225,298,1799
Nagaland,Kohima,2025-04-30,4782225,345,1416
Nagaland,Kohima,2025-05-31,4782225,231,1575
Nagaland,Kohima,2025-06-30,3985223,240,1228
Nagaland,Kohima,2025-07-31,4782225,407,1659
Nagaland,Kohima,2025-09-30,107602113,536,925
Nagaland,Longleng,2025-03-31,2395865,98,398
Nagaland,Longleng,2025-04-30,1597247,100,251
Nagaland,Longleng,2025-05-31,798625,60,203
Nagaland,Longleng,2025-06-30,1597243,70,405
Nagaland,Longleng,2025-07-31,798625,94,389
Nagaland,Longleng,2025-09-30,24757315,56,92
Nagaland,Meluri,2025-09-30,11159596,14,97
Nagaland,Mokokchung,2025-03-31,3993050,161,533
Nagaland,Mokokchung,2025-04-30,3993052,216,967
Nagaland,Mokokchung,2025-05-31,3194436,160,1241
Nagaland,Mokokchung,2025-06-30,3993050,145,760
Nagaland,Mokokchung,2025-07-31,3993050,210,819
Nagaland,Mokokchung,2025-09-30,77465295,300,690
Nagaland,Mon,2025-03-31,3194448,652,1189
Nagaland,Mon,2025-04-30,3194448,524,1210
Nagaland,Mon,2025-05-31,3194448,398,986
Nagaland,Mon,2025-06-30,3194448,307,1265
Nagaland,Mon,2025-07-31,3194448,579,1548
Nagaland,Mon,2025-09-30,52708394,276,691
Nagaland,Niuland,2025-03-31,797116,14,46
Nagaland,Niuland,2025-04-30,1594228,24,64
Nagaland,Niuland,2025-05-31,797112,14,30
Nagaland,Niuland,2025-09-30,7174032,12,8
Nagaland,Noklak,2025-03-31,798626,16,59
Nagaland,Noklak,2025-04-30,798626,28,67
Nagaland,Noklak,2025-05-31,798626,27,96
Nagaland,Noklak,2025-06-30,798626,21,81
Nagaland,Noklak,2025-07-31,798626,32,65
Nagaland,Noklak,2025-09-30,11979390,19,37
Nagaland,Peren,2025-03-31,2391314,256,488
Nagaland,Peren,2025-04-30,1594211,191,462
Nagaland,Peren,2025-05-31,1594211,165,545
Nagaland,Peren,2025-06-30,1594211,222,283
Nagaland,Peren,2025-07-31,1594211,157,281
Nagaland,Peren,2025-09-30,37463586,183,222
Nagaland,Phek,2025-03-31,3188433,147,1487
Nagaland,Phek,2025-04-30,3188433,203,1448
Nagaland,Phek,2025-05-31,3985535,154,1094
Nagaland,Phek,2025-06-30,3188433,71,608
Nagaland,Phek,2025-07-31,3985535,168,867
Nagaland,Phek,2025-09-30,62174389,191,571
Nagaland,Shamator,2025-07-31,798628,18,49
Nagaland,Shamator,2025-09-30,11979420,7,36
Nagaland,Tseminyu,2025-03-31,797109,13,46
Nagaland,Tseminyu,2025-05-31,797109,19,55
Nagaland,Tseminyu,2025-09-30,2391327,2,4
Nagaland,Tuensang,2025-03-31,3194455,285,793
Nagaland,Tuensang,2025-04-30,3194455,299,863
Nagaland,Tuensang,2025-05-31,2395854,265,1384
Nagaland,Tuensang,2025-06-30,2395854,231,956
Nagaland,Tuensang,2025-07-31,3194455,304,989
Nagaland,Tuensang,2025-09-30,51909997,163,426
Nagaland,Wokha,2025-03-31,1594211,246,1146
Nagaland,Wokha,2025-04-30,1594211,327,737
Nagaland,Wokha,2025-05-31,1594211,160,776
Nagaland,Wokha,2025-06-30,1594211,119,614
Nagaland,Wokha,2025-07-31,797111,255,662
Nagaland,Wokha,2025-09-30,27900258,114,324
Nagaland,Zunheboto,2025-03-31,1595729,159,1508
Nagaland,Zunheboto,2025-04-30,1595729,207,1125
Nagaland,Zunheboto,2025-05-31,1595729,99,911
Nagaland,Zunheboto,2025-06-30,798620,43,520
Nagaland,Zunheboto,2025-07-31,1595729,159,759
Nagaland,Zunheboto,2025-09-30,48683950,189,471
ODISHA,NUAPADA,2025-09-30,6895018,1,9
Odisha,ANUGUL,2025-03-31,759119,10,46
Odisha,ANUGUL,2025-04-30,759119,18,41
Odisha,ANUGUL,2025-05-31,759119,18,14
Odisha,ANUGUL,2025-06-30,759119,17,19
Odisha,ANUGUL,2025-09-30,7591190,8,5
Odisha,Angul,2025-03-31,18218746,2731,4882
Odisha,Angul,2025-04-30,18218746,2839,3957
Odisha,Angul,2025-05-31,18218746,3657,4400
Odisha,Angul,2025-06-30,18977894,4091,3767
Odisha,Angul,2025-07-31,18977894,3713,4297
Odisha,Angul,2025-09-30,351470430,3600,3145
Odisha,Anugul,2025-03-31,1518251,39,106
Odisha,Anugul,2025-04-30,759128,13,35
Odisha,Anugul,2025-05-31,759128,10,57
Odisha,Anugul,2025-06-30,759118,12,61
Odisha,Anugul,2025-07-31,2277394,35,105
Odisha,Anugul,2025-09-30,121459022,78,264
Odisha,BALANGIR,2025-09-30,767026,0,1
Odisha,Balangir,2025-03-31,21476987,4017,8197
Odisha,Balangir,2025-04-30,21476987,5535,5272
Odisha,Balangir,2025-05-31,20709919,5403,5212
Odisha,Balangir,2025-06-30,20709919,5824,4952
Odisha,Balangir,2025-07-31,21476987,6393,5931
Odisha,Balangir,2025-09-30,381983577,3903,3587
Odisha,Baleshwar,2025-03-31,21925284,600,2015
Odisha,Baleshwar,2025-04-30,23437238,801,1777
Odisha,Baleshwar,2025-05-31,22681338,743,1989
Odisha,Baleshwar,2025-06-30,15120684,362,1298
Odisha,Baleshwar,2025-07-31,15120812,311,1558
Odisha,Baleshwar,2025-09-30,533033974,495,1893
Odisha,Baleswar,2025-03-31,37046468,5171,7445
Odisha,Baleswar,2025-04-30,37046468,6590,6189
Odisha,Baleswar,2025-05-31,37046468,7115,5905
Odisha,Baleswar,2025-06-30,37046468,5251,5332
Odisha,Baleswar,2025-07-31,37046468,5307,5889
Odisha,Baleswar,2025-09-30,642642072,5458,3494
Odisha,Bargarh,2025-03-31,19201290,3647,7630
Odisha,Bargarh,2025-04-30,19201290,3598,4411
Odisha,Bargarh,2025-05-31,19201290,3673,4914
Odisha,Bargarh,2025-06-30,19201290,4974,4049
Odisha,Bargarh,2025-07-31,19201290,5240,5210
Odisha,Bargarh,2025-09-30,324118035,4038,3228
Odisha,Baudh,2025-03-31,3048081,63,859
Odisha,Baudh,2025-04-30,3048081,118,598
Odisha,Baudh,2025-05-31,3048081,63,393
Odisha,Baudh,2025-06-30,3048081,49,345
Odisha,Baudh,2025-07-31,3048081,75,407
Odisha,Baudh,2025-09-30,59437501,98,358
Odisha,Bhadrak,2025-03-31,27976915,3931,6830
Odisha,Bhadrak,2025-04-30,28732961,5610,5748
Odisha,Bhadrak,2025-05-31,27220748,4829,4970
Odisha,Bhadrak,2025-06-30,27976915,4070,4391
Odisha,Bhadrak,2025-07-31,28732961,11300,6177
Odisha,Bhadrak,2025-09-30,509605389,5937,3575
Odisha,Boudh,2025-03-31,8382198,1077,2317
Odisha,Boudh,2025-04-30,9142218,1416,1699
Odisha,Boudh,2025-05-31,8382198,1100,1416
Odisha,Boudh,2025-06-30,8382198,983,1163
Odisha,Boudh,2025-07-31,8382198,1028,1442
Odisha,Boudh,2025-09-30,153153677,1397,1117
Odisha,Cuttack,2025-03-31,43723600,5048,11464
Odisha,Cuttack,2025-04-30,42970692,6142,9392
Odisha,Cuttack,2025-05-31,44475840,7329,9848
Odisha,Cuttack,2025-06-30,44475840,6476,8066
Odisha,Cuttack,2025-07-31,45984198,13774,10106
Odisha,Cuttack,2025-09-30,820933041,5277,5708
Odisha,Debagarh,2025-03-31,3840567,684,1311
Odisha,Debagarh,2025-04-30,4608674,796,1078
Odisha,Debagarh,2025-05-31,3840567,997,1154
Odisha,Debagarh,2025-06-30,4608674,1126,947
Odisha,Debagarh,2025-07-31,3840567,699,933
Odisha,Debagarh,2025-09-30,76811256,721,599
Odisha,Dhenkanal,2025-03-31,16698883,4187,7396
Odisha,Dhenkanal,2025-04-30,16698883,4643,5558
Odisha,Dhenkanal,2025-05-31,16698883,3908,5083
Odisha,Dhenkanal,2025-06-30,16698883,3418,4369
Odisha,Dhenkanal,2025-07-31,16698883,4705,5598
Odisha,Dhenkanal,2025-09-30,291462988,3107,3099
Odisha,Gajapati,2025-03-31,12178576,2775,6864
Odisha,Gajapati,2025-04-30,12178576,3016,4447
Odisha,Gajapati,2025-05-31,12178576,3404,3637
Odisha,Gajapati,2025-06-30,12178576,4023,2974
Odisha,Gajapati,2025-07-31,12178576,2985,3153
Odisha,Gajapati,2025-09-30,207035767,2394,2216
Odisha,Ganjam,2025-03-31,58593115,8590,14760
Odisha,Ganjam,2025-04-30,58593115,10175,11122
Odisha,Ganjam,2025-05-31,58593115,13224,11705
Odisha,Ganjam,2025-06-30,58593115,11419,11404
Odisha,Ganjam,2025-07-31,58593115,10033,11549
Odisha,Ganjam,2025-09-30,1018896587,6102,6206
Odisha,JAJPUR,2025-03-31,28686922,1668,3038
Odisha,JAJPUR,2025-04-30,28687746,1983,2577
Odisha,JAJPUR,2025-05-31,27929721,2351,2012
Odisha,JAJPUR,2025-06-30,27933723,2042,1829
Odisha,JAJPUR,2025-07-31,28686946,4309,2460
Odisha,JAJPUR,2025-09-30,461247391,2549,1108
Odisha,Jagatsinghapur,2025-03-31,21115704,1782,4056
Odisha,Jagatsinghapur,2025-04-30,21115704,2229,2932
Odisha,Jagatsinghapur,2025-05-31,20361574,2513,2683
Odisha,Jagatsinghapur,2025-06-30,19607415,2133,2411
Odisha,Jagatsinghapur,2025-07-31,20361545,2739,2910
Odisha,Jagatsinghapur,2025-09-30,351425530,2082,1798
Odisha,Jagatsinghpur,2025-03-31,6787073,146,962
Odisha,Jagatsinghpur,2025-04-30,7541207,242,764
Odisha,Jagatsinghpur,2025-05-31,10557696,222,923
Odisha,Jagatsinghpur,2025-06-30,4524739,116,416
Odisha,Jagatsinghpur,2025-07-31,9803568,251,1019
Odisha,Jagatsinghpur,2025-09-30,304664751,305,1364
Odisha,Jajapur,2025-03-31,27932696,2840,5232
Odisha,Jajapur,2025-04-30,29438991,3271,3817
Odisha,Jajapur,2025-05-31,30197016,3703,3662
Odisha,Jajapur,2025-06-30,29442766,3015,3492
Odisha,Jajapur,2025-07-31,30197016,4633,4328
Odisha,Jajapur,2025-09-30,515606141,2048,2581
Odisha,Jajpur,2025-05-31,755019,27,25
Odisha,Jajpur,2025-06-30,755019,19,20
Odisha,Jajpur,2025-07-31,755019,13,40
Odisha,Jajpur,2025-09-30,17365476,5,26
Odisha,Jharsuguda,2025-03-31,13827892,1279,1994
Odisha,Jharsuguda,2025-04-30,13059678,1438,1318
Odisha,Jharsuguda,2025-05-31,13827892,1322,1497
Odisha,Jharsuguda,2025-06-30,13827892,1351,1503
Odisha,Jharsuguda,2025-07-31,13059678,1157,1690
Odisha,Jharsuguda,2025-09-30,239683345,1035,1185
Odisha,Kalahandi,2025-03-31,19150911,5546,11235
Odisha,Kalahandi,2025-04-30,19150911,4833,7521
Odisha,Kalahandi,2025-05-31,19150911,4081,6162
Odisha,Kalahandi,2025-06-30,19150911,4711,4896
Odisha,Kalahandi,2025-07-31,19150911,6146,6890
Odisha,Kalahandi,2025-09-30,345482571,4845,4123
Odisha,Kandhamal,2025-03-31,18288516,3687,6796
Odisha,Kandhamal,2025-04-30,16765341,3192,4343
Odisha,Kandhamal,2025-05-31,16765341,3042,3395
Odisha,Kandhamal,2025-06-30,16765341,3164,3001
Odisha,Kandhamal,2025-07-31,16765341,2908,4518
Odisha,Kandhamal,2025-09-30,301760695,2651,2631
Odisha,Kendrapara,2025-03-31,28661772,4036,7247
Odisha,Kendrapara,2025-04-30,28661811,4163,5515
Odisha,Kendrapara,2025-05-31,28661902,4115,4911
Odisha,Kendrapara,2025-06-30,29416064,3475,4100
Odisha,Kendrapara,2025-07-31,28661772,4539,4901
Odisha,Kendrapara,2025-09-30,508387493,3585,3322
Odisha,Kendujhar,2025-03-31,31832614,6124,11611
Odisha,Kendujhar,2025-04-30,31832614,5511,7609
Odisha,Kendujhar,2025-05-31,31832614,7313,7645
Odisha,Kendujhar,2025-06-30,31832614,5076,5186
Odisha,Kendujhar,2025-07-31,31832614,3841,6328
Odisha,Kendujhar,2025-09-30,543438719,3714,4313
Odisha,Khorda,2025-03-31,42097075,4603,7484
Odisha,Khorda,2025-04-30,41346050,5312,6895
Odisha,Khorda,2025-05-31,42095982,5310,6509
Odisha,Khorda,2025-06-30,42095989,4621,5383
Odisha,Khorda,2025-07-31,43599109,7496,6511
Odisha,Khorda,2025-09-30,764478023,3565,3543
Odisha,Khordha,2025-03-31,6015264,105,595
Odisha,Khordha,2025-04-30,8271448,149,731
Odisha,Khordha,2025-05-31,4514168,77,295
Odisha,Khordha,2025-06-30,4512257,73,312
Odisha,Khordha,2025-07-31,12031755,245,979
Odisha,Khordha,2025-09-30,409034223,143,1264
Odisha,Koraput,2025-03-31,22917853,7919,12295
Odisha,Koraput,2025-04-30,22153809,5194,6634
Odisha,Koraput,2025-05-31,22917851,4472,5755
Odisha,Koraput,2025-06-30,22917851,6071,6047
Odisha,Koraput,2025-07-31,22153809,6856,8742
Odisha,Koraput,2025-09-30,396489733,4963,6242
Odisha,Malkangiri,2025-03-31,8404591,6053,3896
Odisha,Malkangiri,2025-04-30,8404591,3623,2296
Odisha,Malkangiri,2025-05-31,8404591,2683,2328
Odisha,Malkangiri,2025-06-30,7640549,2902,2577
Odisha,Malkangiri,2025-07-31,8404591,2505,3391
Odisha,Malkangiri,2025-09-30,142878066,1611,1911
Odisha,Mayurbhanj,2025-03-31,50721496,8491,14166
Odisha,Mayurbhanj,2025-04-30,50721496,9393,11771
Odisha,Mayurbhanj,2025-05-31,50721496,9915,11102
Odisha,Mayurbhanj,2025-06-30,49965466,10094,8939
Odisha,Mayurbhanj,2025-07-31,49965466,6919,9723
Odisha,Mayurbhanj,2025-09-30,859237025,4888,6362
Odisha,NUAPADA,2025-07-31,766107,14,34
Odisha,NUAPADA,2025-09-30,20685009,8,58
Odisha,Nabarangapur,2025-03-31,11461041,6051,8542
Odisha,Nabarangapur,2025-04-30,11461041,6437,6560
Odisha,Nabarangapur,2025-05-31,11461041,5652,5744
Odisha,Nabarangapur,2025-06-30,11461041,6177,4663
Odisha,Nabarangapur,2025-07-31,11461041,5452,7548
Odisha,Nabarangapur,2025-09-30,194074450,4303,4112
Odisha,Nayagarh,2025-03-31,18049711,2705,5418
Odisha,Nayagarh,2025-04-30,18049711,3245,4043
Odisha,Nayagarh,2025-05-31,18049711,3146,4285
Odisha,Nayagarh,2025-06-30,18049711,2961,3851
Odisha,Nayagarh,2025-07-31,18801732,4912,4432
Odisha,Nayagarh,2025-09-30,327902908,3765,2629
Odisha,Nuapada,2025-03-31,5362759,1333,4485
Odisha,Nuapada,2025-04-30,5362759,2102,2868
Odisha,Nuapada,2025-05-31,5362759,1883,2542
Odisha,Nuapada,2025-06-30,5362759,2742,2747
Odisha,Nuapada,2025-07-31,5362759,3722,3783
Odisha,Nuapada,2025-09-30,100360229,3794,2183
Odisha,Puri,2025-03-31,25572159,3462,6229
Odisha,Puri,2025-04-30,24067038,4151,4531
Odisha,Puri,2025-05-31,23316036,3900,4558
Odisha,Puri,2025-06-30,23316036,2820,3747
Odisha,Puri,2025-07-31,23316036,3998,4630
Odisha,Puri,2025-09-30,427194036,3027,3092
Odisha,Rayagada,2025-03-31,13769407,2882,5772
Odisha,Rayagada,2025-04-30,13769407,3094,3695
Odisha,Rayagada,2025-05-31,13769407,3326,3059
Odisha,Rayagada,2025-06-30,13769407,4738,3105
Odisha,Rayagada,2025-07-31,13769407,3802,4491
Odisha,Rayagada,2025-09-30,234846737,2351,2583
Odisha,Sambalpur,2025-03-31,19202524,3200,4111
Odisha,Sambalpur,2025-04-30,18434505,2769,2899
Odisha,Sambalpur,2025-05-31,17666396,2799,3167
Odisha,Sambalpur,2025-06-30,16898370,3577,3050
Odisha,Sambalpur,2025-07-31,18434505,2755,3429
Odisha,Sambalpur,2025-09-30,331051789,2064,2240
Odisha,Sonapur,2025-03-31,6903288,1331,2123
Odisha,Sonapur,2025-04-30,6903288,1654,1418
Odisha,Sonapur,2025-05-31,6903288,1792,1372
Odisha,Sonapur,2025-06-30,6903288,1791,1211
Odisha,Sonapur,2025-07-31,6903288,1587,1641
Odisha,Sonapur,2025-09-30,121190944,1400,981
Odisha,Subarnapur,2025-03-31,5369206,181,966
Odisha,Subarnapur,2025-04-30,4602138,182,602
Odisha,Subarnapur,2025-05-31,4602138,246,548
Odisha,Subarnapur,2025-06-30,4602138,280,476
Odisha,Subarnapur,2025-07-31,5369206,253,664
Odisha,Subarnapur,2025-09-30,95878693,176,428
Odisha,Sundargarh,2025-03-31,16165475,388,1796
Odisha,Sundargarh,2025-04-30,15396523,352,1264
Odisha,Sundargarh,2025-05-31,16166490,460,1351
Odisha,Sundargarh,2025-06-30,17704485,504,1534
Odisha,Sundargarh,2025-07-31,13086454,323,1184
Odisha,Sundargarh,2025-09-30,406391049,261,1126
Odisha,Sundergarh,2025-03-31,43874620,5085,8316
Odisha,Sundergarh,2025-04-30,43105610,5152,5954
Odisha,Sundergarh,2025-05-31,42335568,6859,6243
Odisha,Sundergarh,2025-06-30,42335568,7534,6082
Odisha,Sundergarh,2025-07-31,42335568,6165,6351
Odisha,Sundergarh,2025-09-30,704311683,3754,3351
Odisha,jajpur,2025-05-31,755019,21,16
Odisha,jajpur,2025-06-30,755019,13,15
Odisha,jajpur,2025-07-31,755019,20,13
Odisha,jajpur,2025-09-30,17365551,10,25
Orissa,Angul,2025-09-30,1518270,2,0
Orissa,Anugul,2025-09-30,31124082,14,33
Orissa,Balangir,2025-03-31,12272542,334,2057
Orissa,Balangir,2025-04-30,11505536,332,1044
Orissa,Balangir,2025-05-31,9204404,256,1081
Orissa,Balangir,2025-06-30,10738498,300,926
Orissa,Balangir,2025-07-31,10738490,272,1171
Orissa,Balangir,2025-09-30,244684145,219,874
Orissa,Baleshwar,2025-03-31,3780109,72,278
Orissa,Baleshwar,2025-04-30,5292155,92,220
Orissa,Baleshwar,2025-05-31,6048191,145,295
Orissa,Baleshwar,2025-06-30,3024107,54,123
Orissa,Baleshwar,2025-07-31,4536183,74,244
Orissa,Baleshwar,2025-09-30,197326120,125,383
Orissa,Baleswar,2025-09-30,1512093,1,1
Orissa,Bargarh,2025-03-31,768030,16,118
Orissa,Bargarh,2025-04-30,1536058,25,86
Orissa,Bargarh,2025-05-31,1536058,27,87
Orissa,Bargarh,2025-07-31,768030,13,72
Orissa,Bargarh,2025-09-30,51459470,62,111
Orissa,Baudh,2025-09-30,762023,0,1
Orissa,Bhadrak,2025-03-31,6048975,137,503
Orissa,Bhadrak,2025-04-30,8317400,175,475
Orissa,Bhadrak,2025-05-31,6048994,123,372
Orissa,Bhadrak,2025-06-30,5292873,106,301
Orissa,Bhadrak,2025-07-31,9829638,332,626
Orissa,Bhadrak,2025-09-30,195837084,205,457
Orissa,Cuttack,2025-03-31,3012010,78,524
Orissa,Cuttack,2025-04-30,3766055,85,513
Orissa,Cuttack,2025-05-31,4520064,104,574
Orissa,Cuttack,2025-06-30,4520123,101,499
Orissa,Cuttack,2025-07-31,6781196,191,834
Orissa,Cuttack,2025-09-30,210974920,128,705
Orissa,Dhenkanal,2025-03-31,2277070,50,175
Orissa,Dhenkanal,2025-04-30,3795098,94,209
Orissa,Dhenkanal,2025-05-31,2277058,46,90
Orissa,Dhenkanal,2025-06-30,759015,10,38
Orissa,Dhenkanal,2025-07-31,1518052,28,92
Orissa,Dhenkanal,2025-09-30,72866341,39,168
Orissa,Gajapati,2025-09-30,12939690,1,19
Orissa,Ganjam,2025-03-31,6084065,163,569
Orissa,Ganjam,2025-04-30,6845215,170,497
Orissa,Ganjam,2025-05-31,8367297,229,690
Orissa,Ganjam,2025-06-30,6844177,148,613
Orissa,Ganjam,2025-07-31,6845176,141,561
Orissa,Ganjam,2025-09-30,225928643,130,518
Orissa,Jagatsinghapur,2025-09-30,31672770,12,43
Orissa,Jajapur,2025-03-31,755008,15,56
Orissa,Jajapur,2025-04-30,755008,18,53
Orissa,Jajapur,2025-05-31,1510051,34,71
Orissa,Jajapur,2025-07-31,755008,21,53
Orissa,Jajapur,2025-09-30,59643852,11,97
Orissa,Jharsuguda,2025-09-30,9986630,4,11
Orissa,Kalahandi,2025-09-30,2298129,1,2
Orissa,Kandhamal,2025-09-30,41151814,8,56
Orissa,Kendrapara,2025-09-30,31678605,7,54
Orissa,Kendujhar,2025-05-31,758001,13,55
Orissa,Kendujhar,2025-09-30,23498615,5,35
Orissa,Khordha,2025-03-31,11267279,271,1609
Orissa,Khordha,2025-04-30,12024441,280,1677
Orissa,Khordha,2025-05-31,6764214,128,1234
Orissa,Khordha,2025-06-30,3759066,77,510
Orissa,Khordha,2025-07-31,11273457,232,1366
Orissa,Khordha,2025-09-30,418600052,174,1388
Orissa,Koraput,2025-03-31,1528113,42,131
Orissa,Koraput,2025-04-30,764056,11,82
Orissa,Koraput,2025-05-31,764056,20,69
Orissa,Koraput,2025-06-30,1528113,29,66
Orissa,Koraput,2025-07-31,764056,11,65
Orissa,Koraput,2025-09-30,95504931,53,221
Orissa,Malkangiri,2025-07-31,764045,14,28
Orissa,Malkangiri,2025-09-30,21393281,7,46
Orissa,Mayurbhanj,2025-09-30,13626890,4,15
Orissa,Nabarangapur,2025-09-30,1528144,0,2
Orissa,Nayagarh,2025-04-30,1504138,20,71
Orissa,Nayagarh,2025-05-31,752077,12,34
Orissa,Nayagarh,2025-07-31,1504096,28,81
Orissa,Nayagarh,2025-09-30,105290395,123,181
Orissa,Nuapada,2025-09-30,766106,0,1
Orissa,Puri,2025-03-31,5264457,87,443
Orissa,Puri,2025-04-30,4512450,105,281
Orissa,Puri,2025-05-31,3008226,76,292
Orissa,Puri,2025-06-30,1504125,29,85
Orissa,Puri,2025-07-31,4512351,90,237
Orissa,Puri,2025-09-30,154929703,99,319
Orissa,Rayagada,2025-03-31,765017,28,266
Orissa,Rayagada,2025-04-30,765017,22,149
Orissa,Rayagada,2025-05-31,765017,12,78
Orissa,Rayagada,2025-06-30,765017,13,118
Orissa,Rayagada,2025-07-31,765001,11,117
Orissa,Rayagada,2025-09-30,39015545,24,153
Orissa,Sambalpur,2025-09-30,24577358,4,31
Orissa,Sonapur,2025-09-30,9971323,4,13
Orissa,Subarnapur,2025-09-30,8437187,5,7
Orissa,Sundargarh,2025-03-31,769001,13,48
Orissa,Sundargarh,2025-06-30,1538005,20,90
Orissa,Sundargarh,2025-07-31,1538005,26,134
Orissa,Sundargarh,2025-09-30,108455927,22,189
Orissa,Sundergarh,2025-09-30,770033,0,1
Pondicherry,Cuddalore,2025-09-30,607402,0,2
Pondicherry,Karaikal,2025-07-31,609602,10,177
Pondicherry,Karaikal,2025-09-30,78029373,50,762
Pondicherry,Pondicherry,2025-03-31,7868676,299,1978
Pondicherry,Pondicherry,2025-04-30,9078692,345,1681
Pondicherry,Pondicherry,2025-05-31,10893820,632,1678
Pondicherry,Pondicherry,2025-06-30,10288904,445,1919
Pondicherry,Pondicherry,2025-07-31,9751611,464,2255
Pondicherry,Pondicherry,2025-09-30,246954445,824,3329
Pondicherry,Viluppuram,2025-09-30,1212409,0,2
Pondicherry,Yanam,2025-09-30,9068888,5,48
Puducherry,Karaikal,2025-03-31,4876837,314,1019
Puducherry,Karaikal,2025-04-30,4876837,378,883
Puducherry,Karaikal,2025-05-31,4876837,567,853
Puducherry,Karaikal,2025-06-30,4876837,409,912
Puducherry,Karaikal,2025-07-31,4876837,462,1079
Puducherry,Karaikal,2025-09-30,82906230,1431,1005
Puducherry,Pondicherry,2025-09-30,7267266,0,18
Puducherry,Puducherry,2025-03-31,12705800,898,1420
Puducherry,Puducherry,2025-04-30,13376367,1024,1331
Puducherry,Puducherry,2025-05-31,13981478,1664,1225
Puducherry,Puducherry,2025-06-30,13376472,1388,1489
Puducherry,Puducherry,2025-07-31,13310806,1649,1909
Puducherry,Puducherry,2025-09-30,261693568,3041,1655
Puducherry,Yanam,2025-09-30,9068888,24,28
Punjab,Amritsar,2025-03-31,5011688,7560,16513
Punjab,Amritsar,2025-04-30,5011610,7813,13981
Punjab,Amritsar,2025-05-31,5011590,4809,12680
Punjab,Amritsar,2025-06-30,5011688,6805,12594
Punjab,Amritsar,2025-07-31,5154694,8552,15395
Punjab,Amritsar,2025-09-30,93643259,4433,7500
Punjab,Barnala,2025-03-31,1628985,1305,3407
Punjab,Barnala,2025-04-30,1628985,1343,2420
Punjab,Barnala,2025-05-31,1480879,1426,2412
Punjab,Barnala,2025-06-30,1628985,2022,2650
Punjab,Barnala,2025-07-31,1628985,2004,3223
Punjab,Barnala,2025-09-30,27396240,811,1431
Punjab,Bathinda,2025-03-31,3171886,4876,9510
Punjab,Bathinda,2025-04-30,3020381,4293,6306
Punjab,Bathinda,2025-05-31,2869378,3280,6189
Punjab,Bathinda,2025-06-30,3020381,5952,6566
Punjab,Bathinda,2025-07-31,3171886,5546,8178
Punjab,Bathinda,2025-09-30,51655488,2554,5634
Punjab,Faridkot,2025-03-31,1361675,1520,4835
Punjab,Faridkot,2025-04-30,1361675,1680,3210
Punjab,Faridkot,2025-05-31,1361675,1756,2828
Punjab,Faridkot,2025-06-30,1361675,1989,2839
Punjab,Faridkot,2025-07-31,1361675,1787,3046
Punjab,Faridkot,2025-09-30,22994000,1045,1821
Punjab,Fatehgarh Sahib,2025-03-31,2135664,1538,3229
