state,district,date,pincode,age_0_5,age_5_17,age_18_greater
Uttar Pradesh,Lucknow,2025-06-30,226005,81,123,19
Uttar Pradesh,Lucknow,2025-07-31,1356041,1340,1322,88
Uttar Pradesh,Lucknow,2025-09-30,249905754,3575,2913,11
Uttar Pradesh,Lucknow,2025-10-31,92351185,1465,1114,11
Uttar Pradesh,Maharajganj,2025-03-31,819492,54,181,47
Uttar Pradesh,Maharajganj,2025-04-30,1093076,873,977,79
Uttar Pradesh,Maharajganj,2025-05-31,819772,500,791,40
Uttar Pradesh,Maharajganj,2025-06-30,546469,95,362,31
Uttar Pradesh,Maharajganj,2025-07-31,1639395,1186,2920,103
Uttar Pradesh,Maharajganj,2025-09-30,113658145,1239,2556,35
Uttar Pradesh,Maharajganj,2025-10-31,44534295,486,814,31
Uttar Pradesh,Mahoba,2025-09-30,42506623,699,539,5
Uttar Pradesh,Mahoba,2025-10-31,17675874,229,112,4
Uttar Pradesh,Mahrajganj,2025-09-30,1366236,2,3,0
Uttar Pradesh,Mahrajganj,2025-10-31,1092646,3,1,0
Uttar Pradesh,Mainpuri,2025-04-30,821034,348,313,46
Uttar Pradesh,Mainpuri,2025-06-30,205001,327,443,13
Uttar Pradesh,Mainpuri,2025-07-31,616564,958,1349,56
Uttar Pradesh,Mainpuri,2025-09-30,91979275,1193,1907,17
Uttar Pradesh,Mainpuri,2025-10-31,32458420,364,498,9
Uttar Pradesh,Mathura,2025-03-31,562405,39,40,42
Uttar Pradesh,Mathura,2025-06-30,834278,467,890,32
Uttar Pradesh,Mathura,2025-07-31,281121,133,151,10
Uttar Pradesh,Mathura,2025-09-30,175213037,1646,1798,10
Uttar Pradesh,Mathura,2025-10-31,67496201,602,575,10
Uttar Pradesh,Mau,2025-09-30,127458507,963,2152,14
Uttar Pradesh,Mau,2025-10-31,51234869,331,740,9
Uttar Pradesh,Meerut,2025-04-30,500003,1370,650,33
Uttar Pradesh,Meerut,2025-05-31,500003,1663,1146,38
Uttar Pradesh,Meerut,2025-06-30,245206,79,168,10
Uttar Pradesh,Meerut,2025-07-31,1000689,2293,1831,60
Uttar Pradesh,Meerut,2025-09-30,136251336,2889,2090,20
Uttar Pradesh,Meerut,2025-10-31,53992607,1175,801,21
Uttar Pradesh,Mirzapur,2025-09-30,85344674,1387,1782,1
Uttar Pradesh,Mirzapur,2025-10-31,32379806,443,531,2
Uttar Pradesh,Moradabad,2025-04-30,244001,1519,510,15
Uttar Pradesh,Moradabad,2025-05-31,244001,1673,793,79
Uttar Pradesh,Moradabad,2025-06-30,244001,1067,731,28
Uttar Pradesh,Moradabad,2025-07-31,488412,2722,1295,34
Uttar Pradesh,Moradabad,2025-09-30,91339720,2568,1027,19
Uttar Pradesh,Moradabad,2025-10-31,36381004,1115,364,4
Uttar Pradesh,Muzaffarnagar,2025-04-30,502003,680,308,27
Uttar Pradesh,Muzaffarnagar,2025-07-31,502003,1025,604,32
Uttar Pradesh,Muzaffarnagar,2025-09-30,129445803,1794,1196,3
Uttar Pradesh,Muzaffarnagar,2025-10-31,54921184,786,525,1
Uttar Pradesh,Pilibhit,2025-04-30,262122,598,260,20
Uttar Pradesh,Pilibhit,2025-05-31,524123,1367,640,21
Uttar Pradesh,Pilibhit,2025-06-30,524202,1026,628,25
Uttar Pradesh,Pilibhit,2025-07-31,524123,1622,1108,36
Uttar Pradesh,Pilibhit,2025-09-30,55316714,1483,800,22
Uttar Pradesh,Pilibhit,2025-10-31,23070423,507,297,21
Uttar Pradesh,Pratapgarh,2025-09-30,198180092,2127,1927,11
Uttar Pradesh,Pratapgarh,2025-10-31,78032924,901,683,0
Uttar Pradesh,Prayagraj,2025-05-31,211003,23,45,19
Uttar Pradesh,Prayagraj,2025-07-31,432508,503,540,23
Uttar Pradesh,Prayagraj,2025-09-30,77790237,326,249,8
Uttar Pradesh,Prayagraj,2025-10-31,30095851,111,94,5
Uttar Pradesh,Rae Bareli,2025-09-30,190259861,1849,1499,16
Uttar Pradesh,Rae Bareli,2025-10-31,77937887,866,565,3
Uttar Pradesh,Raebareli,2025-09-30,229001,0,1,0
Uttar Pradesh,Rampur,2025-04-30,244901,894,333,19
Uttar Pradesh,Rampur,2025-05-31,489822,1304,700,27
Uttar Pradesh,Rampur,2025-06-30,244901,694,751,21
Uttar Pradesh,Rampur,2025-07-31,1223369,3375,2652,127
Uttar Pradesh,Rampur,2025-09-30,54197718,1741,1247,27
Uttar Pradesh,Rampur,2025-10-31,21658505,823,440,6
Uttar Pradesh,Saharanpur,2025-03-31,247001,91,152,10
Uttar Pradesh,Saharanpur,2025-04-30,494342,1499,533,29
Uttar Pradesh,Saharanpur,2025-06-30,247001,929,585,14
Uttar Pradesh,Saharanpur,2025-07-31,247001,2054,852,14
Uttar Pradesh,Saharanpur,2025-09-30,111066582,2694,1165,6
Uttar Pradesh,Saharanpur,2025-10-31,45514606,1191,376,9
Uttar Pradesh,Sambhal,2025-07-31,244301,339,200,11
Uttar Pradesh,Sambhal,2025-09-30,90109336,1571,1476,42
Uttar Pradesh,Sambhal,2025-10-31,34723560,496,308,5
Uttar Pradesh,Sant Kabir Nagar,2025-09-30,109684968,758,1215,5
Uttar Pradesh,Sant Kabir Nagar,2025-10-31,43820171,431,495,4
Uttar Pradesh,Sant Ravidas Nagar,2025-09-30,65518309,636,1034,1
Uttar Pradesh,Sant Ravidas Nagar,2025-10-31,27225498,245,320,1
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-09-30,5755017,14,18,0
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-10-31,2877649,7,12,0
Uttar Pradesh,Shahjahanpur,2025-04-30,726349,1402,852,63
Uttar Pradesh,Shahjahanpur,2025-05-31,726349,1274,987,51
Uttar Pradesh,Shahjahanpur,2025-06-30,726170,736,918,55
Uttar Pradesh,Shahjahanpur,2025-07-31,1453260,4039,3765,121
Uttar Pradesh,Shahjahanpur,2025-09-30,97871497,1948,1902,57
Uttar Pradesh,Shahjahanpur,2025-10-31,38761315,606,609,21
Uttar Pradesh,Shamli,2025-04-30,247776,374,151,12
Uttar Pradesh,Shamli,2025-09-30,57848154,1407,833,6
Uttar Pradesh,Shamli,2025-10-31,25821590,658,318,5
Uttar Pradesh,Shravasti,2025-06-30,543634,326,564,49
Uttar Pradesh,Shravasti,2025-07-31,543634,541,1006,49
Uttar Pradesh,Shrawasti,2025-04-30,271831,207,307,11
Uttar Pradesh,Shrawasti,2025-05-31,543676,279,445,28
Uttar Pradesh,Shrawasti,2025-09-30,70676842,524,1056,46
Uttar Pradesh,Shrawasti,2025-10-31,27998539,168,262,18
Uttar Pradesh,Siddharth Nagar,2025-06-30,272192,103,278,12
Uttar Pradesh,Siddharth Nagar,2025-07-31,1361028,1500,2308,140
Uttar Pradesh,Siddharthnagar,2025-04-30,816551,804,1006,68
Uttar Pradesh,Siddharthnagar,2025-05-31,1088752,603,1073,47
Uttar Pradesh,Siddharthnagar,2025-09-30,116496783,1326,2270,130
Uttar Pradesh,Siddharthnagar,2025-10-31,45999986,363,927,36
Uttar Pradesh,Sitapur,2025-04-30,1306021,1928,1053,87
Uttar Pradesh,Sitapur,2025-05-31,522406,802,540,31
Uttar Pradesh,Sitapur,2025-06-30,1305956,998,1134,87
Uttar Pradesh,Sitapur,2025-07-31,2089625,4236,3712,168
Uttar Pradesh,Sitapur,2025-09-30,169531750,3166,3284,102
Uttar Pradesh,Sitapur,2025-10-31,63474831,897,879,36
Uttar Pradesh,Sonbhadra,2025-09-30,89037085,1322,963,5
Uttar Pradesh,Sonbhadra,2025-10-31,33301084,325,202,1
Uttar Pradesh,Sultanpur,2025-04-30,228001,262,195,23
Uttar Pradesh,Sultanpur,2025-05-31,228001,209,205,10
Uttar Pradesh,Sultanpur,2025-06-30,228001,130,223,10
Uttar Pradesh,Sultanpur,2025-07-31,450303,471,652,41
Uttar Pradesh,Sultanpur,2025-09-30,150290038,1472,2058,15
Uttar Pradesh,Sultanpur,2025-10-31,61835196,668,636,7
Uttar Pradesh,Unnao,2025-03-31,419622,34,136,33
Uttar Pradesh,Unnao,2025-04-30,419662,937,547,30
Uttar Pradesh,Unnao,2025-05-31,419662,865,726,37
Uttar Pradesh,Unnao,2025-06-30,419622,497,892,57
Uttar Pradesh,Unnao,2025-07-31,661165,1408,1887,49
Uttar Pradesh,Unnao,2025-09-30,121738059,1789,1863,74
Uttar Pradesh,Unnao,2025-10-31,45301326,599,620,19
Uttar Pradesh,Varanasi,2025-04-30,663014,527,733,81
Uttar Pradesh,Varanasi,2025-05-31,442108,574,849,23
Uttar Pradesh,Varanasi,2025-06-30,221001,297,602,15
Uttar Pradesh,Varanasi,2025-07-31,2431569,2392,3993,268
Uttar Pradesh,Varanasi,2025-09-30,178504250,1948,3218,16
Uttar Pradesh,Varanasi,2025-10-31,64575545,722,881,5
Uttarakhand,Almora,2025-09-30,64761549,355,45,3
Uttarakhand,Almora,2025-10-31,28962698,160,19,1
Uttarakhand,Bageshwar,2025-09-30,36382047,219,22,0
Uttarakhand,Bageshwar,2025-10-31,15554649,90,10,0
Uttarakhand,Chamoli,2025-09-30,54958010,336,35,2
Uttarakhand,Chamoli,2025-10-31,19469488,99,9,0
Uttarakhand,Champawat,2025-09-30,27034657,280,37,0
Uttarakhand,Champawat,2025-10-31,12337561,92,12,0
Uttarakhand,Dehradun,2025-03-31,248001,123,43,10
Uttarakhand,Dehradun,2025-04-30,248001,510,138,26
Uttarakhand,Dehradun,2025-05-31,248001,477,135,12
Uttarakhand,Dehradun,2025-06-30,248001,160,80,54
Uttarakhand,Dehradun,2025-07-31,248001,1298,323,10
Uttarakhand,Dehradun,2025-09-30,137264526,1918,301,2
Uttarakhand,Dehradun,2025-10-31,51890908,574,113,4
Uttarakhand,Garhwal,2025-09-30,3938423,18,1,0
Uttarakhand,Garhwal,2025-10-31,2707725,17,2,0
Uttarakhand,Hardwar,2025-09-30,9440839,33,14,0
Uttarakhand,Hardwar,2025-10-31,4222508,16,4,0
Uttarakhand,Haridwar,2025-03-31,247667,17,15,28
Uttarakhand,Haridwar,2025-07-31,247667,565,156,11
Uttarakhand,Haridwar,2025-09-30,98825201,1185,407,8
Uttarakhand,Haridwar,2025-10-31,36992452,568,114,1
Uttarakhand,Nainital,2025-03-31,263139,46,18,11
Uttarakhand,Nainital,2025-04-30,263139,488,66,48
Uttarakhand,Nainital,2025-09-30,68169947,886,139,4
Uttarakhand,Nainital,2025-10-31,26801355,446,69,0
Uttarakhand,Pauri Garhwal,2025-09-30,83006538,551,58,2
Uttarakhand,Pauri Garhwal,2025-10-31,34974621,270,27,5
Uttarakhand,Pithoragarh,2025-09-30,63533930,376,48,2
Uttarakhand,Pithoragarh,2025-10-31,22578279,111,27,0
Uttarakhand,Rudraprayag,2025-09-30,37695951,279,34,0
Uttarakhand,Rudraprayag,2025-10-31,15521704,119,16,0
Uttarakhand,Tehri Garhwal,2025-09-30,80974059,745,122,2
Uttarakhand,Tehri Garhwal,2025-10-31,32139568,285,36,4
Uttarakhand,Udham Singh Nagar,2025-09-30,78743681,1834,397,2
Uttarakhand,Udham Singh Nagar,2025-10-31,28477860,577,132,1
Uttarakhand,Uttarkashi,2025-09-30,31644257,208,44,2
Uttarakhand,Uttarkashi,2025-10-31,15199313,105,23,3
WEST BENGAL,HOOGHLY,2025-09-30,712305,0,1,0
West  Bengal,Hooghly,2025-09-30,8546195,8,4,0
West Bangal,Hooghly,2025-09-30,712104,1,0,0
West Bangal,Hooghly,2025-10-31,712101,1,0,0
West Bangal,Howrah,2025-09-30,1422619,2,1,0
West Bangal,Howrah,2025-10-31,711303,0,1,0
West Bengal,24 Paraganas North,2025-06-30,5816712,540,399,111
West Bengal,24 Paraganas North,2025-07-31,16663432,2637,2059,401
West Bengal,24 Paraganas South,2025-07-31,743347,364,104,22
West Bengal,Alipurduar,2025-04-30,1471386,38,63,27
West Bengal,Alipurduar,2025-05-31,1471386,42,112,43
West Bengal,Alipurduar,2025-06-30,3679018,207,352,74
West Bengal,Alipurduar,2025-07-31,5887534,646,840,145
West Bengal,Alipurduar,2025-09-30,158924991,240,120,17
West Bengal,Alipurduar,2025-10-31,66221985,73,61,1
West Bengal,Bankura,2025-09-30,711299312,2931,851,43
West Bengal,Bankura,2025-10-31,306869862,1205,255,2
West Bengal,Barddhaman,2025-09-30,1389252553,5014,1159,5
West Bengal,Barddhaman,2025-10-31,568797638,1782,432,1
West Bengal,Bardhaman,2025-09-30,324597124,534,165,0
West Bengal,Bardhaman,2025-10-31,117112624,189,55,0
West Bengal,Birbhum,2025-05-31,731204,204,61,13
West Bengal,Birbhum,2025-06-30,731204,139,65,17
West Bengal,Birbhum,2025-07-31,1462438,575,159,35
West Bengal,Birbhum,2025-09-30,607472983,3927,580,8
West Bengal,Birbhum,2025-10-31,282920021,2046,304,0
West Bengal,Burdwan,2025-10-31,713424,2,0,0
West Bengal,Cooch Behar,2025-04-30,1472280,297,156,32
West Bengal,Cooch Behar,2025-05-31,2944601,991,606,77
West Bengal,Cooch Behar,2025-09-30,554227612,2203,997,44
West Bengal,Cooch Behar,2025-10-31,246567323,1242,488,2
West Bengal,Coochbehar,2025-03-31,736135,19,12,19
West Bengal,Coochbehar,2025-06-30,735224,47,46,12
West Bengal,Coochbehar,2025-07-31,5887323,2074,2029,152
West Bengal,Dakshin Dinajpur,2025-05-31,733121,179,42,14
West Bengal,Dakshin Dinajpur,2025-09-30,298383885,2345,452,39
West Bengal,Dakshin Dinajpur,2025-10-31,120966139,810,147,7
West Bengal,Darjeeling,2025-04-30,3670469,383,200,75
West Bengal,Darjeeling,2025-05-31,2936547,297,223,78
West Bengal,Darjeeling,2025-06-30,6607193,203,316,166
West Bengal,Darjeeling,2025-07-31,7341311,607,694,184
West Bengal,Darjeeling,2025-09-30,437594561,896,450,56
West Bengal,Darjeeling,2025-10-31,154921334,315,158,20
West Bengal,Darjiling,2025-09-30,105006675,232,102,0
West Bengal,Darjiling,2025-10-31,38186438,102,18,0
West Bengal,Dinajpur Dakshin,2025-07-31,1466249,707,256,34
West Bengal,Dinajpur Uttar,2025-03-31,733129,26,18,27
West Bengal,Dinajpur Uttar,2025-06-30,2932672,1295,1253,118
West Bengal,Dinajpur Uttar,2025-07-31,4399083,5157,3588,189
West Bengal,East Midnapore,2025-09-30,350632805,640,134,1
West Bengal,East Midnapore,2025-10-31,156561794,307,47,0
West Bengal,East Midnapur,2025-09-30,721626,1,0,0
West Bengal,HOOGHLY,2025-10-31,712247,1,0,0
West Bengal,HOWRAH,2025-09-30,1422620,1,1,0
West Bengal,Haora,2025-09-30,381241707,788,368,0
West Bengal,Haora,2025-10-31,172128464,325,150,0
West Bengal,Hawrah,2025-09-30,711303,0,1,0
West Bengal,Hawrah,2025-10-31,2133909,2,2,0
West Bengal,Hooghiy,2025-09-30,712401,1,0,0
West Bengal,Hooghly,2025-07-31,712149,177,111,12
West Bengal,Hooghly,2025-09-30,1157578416,3970,1534,82
West Bengal,Hooghly,2025-10-31,500082170,1887,559,1
West Bengal,Howrah,2025-07-31,711101,149,200,12
West Bengal,Howrah,2025-09-30,645150570,3043,1156,33
West Bengal,Howrah,2025-10-31,271719309,1312,486,4
West Bengal,Hugli,2025-09-30,48435592,59,15,0
West Bengal,Hugli,2025-10-31,17095549,18,9,0
West Bengal,Jalpaiguri,2025-04-30,1470267,194,62,36
West Bengal,Jalpaiguri,2025-05-31,3675999,493,413,74
West Bengal,Jalpaiguri,2025-06-30,2205555,74,176,65
West Bengal,Jalpaiguri,2025-07-31,2940768,234,344,65
West Bengal,Jalpaiguri,2025-09-30,789653565,1783,1409,65
West Bengal,Jalpaiguri,2025-10-31,315448653,600,514,18
West Bengal,Jhargram,2025-04-30,721517,40,10,12
West Bengal,Jhargram,2025-09-30,143555030,270,69,10
West Bengal,Jhargram,2025-10-31,47611537,93,22,1
West Bengal,KOLKATA,2025-10-31,700061,0,1,0
West Bengal,Kalimpong,2025-05-31,734301,12,39,27
West Bengal,Kalimpong,2025-07-31,734301,78,77,34
West Bengal,Kalimpong,2025-09-30,44069903,34,28,22
West Bengal,Kalimpong,2025-10-31,10284124,13,6,0
West Bengal,Koch Bihar,2025-09-30,395977787,871,489,3
West Bengal,Koch Bihar,2025-10-31,181060557,469,187,1
West Bengal,Kolkata,2025-04-30,700004,21,10,23
West Bengal,Kolkata,2025-05-31,2100053,247,222,34
West Bengal,Kolkata,2025-06-30,3500088,221,328,87
West Bengal,Kolkata,2025-07-31,3500056,277,407,131
West Bengal,Kolkata,2025-09-30,721740747,1479,1289,100
West Bengal,Kolkata,2025-10-31,313618211,625,521,18
West Bengal,MALDA,2025-09-30,2968808,3,1,0
West Bengal,MALDA,2025-10-31,1484404,4,0,0
West Bengal,Malda,2025-04-30,732124,306,80,10
West Bengal,Malda,2025-06-30,732124,115,127,10
West Bengal,Malda,2025-09-30,574765695,4325,1412,19
West Bengal,Malda,2025-10-31,246018841,1942,603,2
West Bengal,Maldah,2025-09-30,221866119,456,242,0
West Bengal,Maldah,2025-10-31,97387478,187,67,0
West Bengal,Medinipur,2025-09-30,5049135,8,1,0
West Bengal,Medinipur,2025-10-31,4327342,6,0,0
West Bengal,Medinipur West,2025-06-30,721201,45,67,10
West Bengal,Medinipur West,2025-07-31,721301,280,233,10
West Bengal,Murshidabad,2025-09-30,1236906119,12270,1592,15
West Bengal,Murshidabad,2025-10-31,553804207,5637,746,2
West Bengal,NADIA,2025-09-30,1484242,2,0,0
West Bengal,NADIA,2025-10-31,742121,1,0,0
West Bengal,Nadia,2025-04-30,741502,204,33,11
West Bengal,Nadia,2025-05-31,2224316,478,108,50
West Bengal,Nadia,2025-06-30,2965352,280,176,72
West Bengal,Nadia,2025-07-31,7413147,1312,556,187
West Bengal,Nadia,2025-09-30,1080781923,4036,998,100
West Bengal,Nadia,2025-10-31,427516660,1670,466,11
West Bengal,North 24 Parganas,2025-04-30,2100397,126,67,39
West Bengal,North 24 Parganas,2025-05-31,2229831,494,195,37
West Bengal,North 24 Parganas,2025-09-30,1741767360,8255,2149,238
West Bengal,North 24 Parganas,2025-10-31,719290978,3054,829,15
West Bengal,North Dinajpur,2025-09-30,63052819,91,33,0
West Bengal,North Dinajpur,2025-10-31,27127147,39,13,0
West Bengal,North Twenty Four Parganas,2025-09-30,294413616,485,157,2
West Bengal,North Twenty Four Parganas,2025-10-31,134669587,216,55,0
West Bengal,Paschim Bardhaman,2025-09-30,253936537,330,129,22
West Bengal,Paschim Bardhaman,2025-10-31,92728849,118,54,1
West Bengal,Paschim Medinipur,2025-09-30,1068791670,5425,1590,28
West Bengal,Paschim Medinipur,2025-10-31,464527707,2202,504,1
West Bengal,Purba Bardhaman,2025-06-30,713126,28,18,12
West Bengal,Purba Bardhaman,2025-09-30,433724685,932,123,22
West Bengal,Purba Bardhaman,2025-10-31,182032543,385,33,3
West Bengal,Purba Medinipur,2025-09-30,1095212310,5084,514,17
West Bengal,Purba Medinipur,2025-10-31,461034937,1992,192,1
West Bengal,Purulia,2025-09-30,121489233,237,92,0
West Bengal,Purulia,2025-10-31,47727873,74,37,0
West Bengal,Puruliya,2025-09-30,569840253,3952,1353,40
West Bengal,Puruliya,2025-10-31,227067555,1379,460,0
West Bengal,South 24 Pargana,2025-10-31,743425,1,0,0
West Bengal,South 24 Parganas,2025-09-30,1124363073,6981,2419,59
West Bengal,South 24 Parganas,2025-10-31,523597001,4920,1531,5
West Bengal,South 24 parganas,2025-10-31,743331,2,0,0
West Bengal,South Dinajpur,2025-09-30,74779173,166,23,0
West Bengal,South Dinajpur,2025-10-31,28592107,53,17,0
West Bengal,South Twenty Four Parganas,2025-09-30,360874977,797,316,3
West Bengal,South Twenty Four Parganas,2025-10-31,182121676,601,208,0
West Bengal,Uttar Dinajpur,2025-04-30,2932542,1264,333,116
West Bengal,Uttar Dinajpur,2025-05-31,3665895,2101,1479,97
West Bengal,Uttar Dinajpur,2025-09-30,375387478,5458,2585,40
West Bengal,Uttar Dinajpur,2025-10-31,152501487,3016,1225,15
West Bengal,West Medinipur,2025-10-31,721201,0,1,0
West Bengal,West Midnapore,2025-09-30,279854703,626,221,1
West Bengal,West Midnapore,2025-10-31,108913582,245,78,0
West Bengal,hooghly,2025-09-30,712701,0,1,0
West Bengal,hooghly,2025-10-31,712701,1,0,0
West Bengal,nadia,2025-09-30,742121,1,0,0
West Bengal,nadia,2025-10-31,1484242,1,1,0
West bengal,hooghly,2025-09-30,1424816,1,1,0
Westbengal,Hooghly,2025-09-30,1424494,1,1,0
Westbengal,Hooghly,2025-10-31,712247,1,0,0
andhra pradesh,chittoor,2025-09-30,517520,1,0,0
andhra pradesh,rangareddi,2025-09-30,501218,1,0,0
