state,district,date,udr,udr_level
Odisha,ANUGUL,2025-09-30,10.0,High Dependency
Odisha,ANUGUL,2025-10-31,0.5,Medium Dependency
Odisha,Angul,2025-09-30,6.3448524118070555,High Dependency
Odisha,Angul,2025-10-31,2.7070063694267517,High Dependency
Odisha,Anugul,2025-09-30,6.706666666666667,High Dependency
Odisha,Anugul,2025-10-31,6.0,High Dependency
Odisha,Balangir,2025-09-30,4.635179153094462,High Dependency
Odisha,Balangir,2025-10-31,1.2116788321167884,Medium Dependency
Odisha,Baleshwar,2025-09-30,10.01949860724234,High Dependency
Odisha,Baleshwar,2025-10-31,3.5572519083969465,High Dependency
Odisha,Baleswar,2025-09-30,4.382753403933434,High Dependency
Odisha,Baleswar,2025-10-31,1.3219954648526078,Medium Dependency
Odisha,Bargarh,2025-09-30,4.451104100946372,High Dependency
Odisha,Bargarh,2025-10-31,1.819571865443425,High Dependency
Odisha,Baudh,2025-09-30,7.418918918918919,High Dependency
Odisha,Baudh,2025-10-31,3.0,High Dependency
Odisha,Bhadrak,2025-09-30,5.954679802955665,High Dependency
Odisha,Bhadrak,2025-10-31,1.081190798376184,Medium Dependency
Odisha,Boudh,2025-09-30,4.930555555555555,High Dependency
Odisha,Boudh,2025-10-31,1.909871244635193,High Dependency
Odisha,Cuttack,2025-09-30,6.8143939393939394,High Dependency
Odisha,Cuttack,2025-10-31,1.6302765647743813,High Dependency
Odisha,Debagarh,2025-09-30,5.59882005899705,High Dependency
Odisha,Debagarh,2025-10-31,2.7363636363636363,High Dependency
Odisha,Dhenkanal,2025-09-30,6.868954758190328,High Dependency
Odisha,Dhenkanal,2025-10-31,1.7376093294460642,High Dependency
Odisha,Gajapati,2025-09-30,6.373195876288659,High Dependency
Odisha,Gajapati,2025-10-31,2.527659574468085,High Dependency
Odisha,Ganjam,2025-09-30,6.209219858156028,High Dependency
Odisha,Ganjam,2025-10-31,2.152511415525114,High Dependency
Odisha,JAJPUR,2025-09-30,5.296739130434783,High Dependency
Odisha,JAJPUR,2025-10-31,1.2424242424242424,Medium Dependency
Odisha,Jagatsinghapur,2025-09-30,5.437862950058072,High Dependency
Odisha,Jagatsinghapur,2025-10-31,0.31335436382754994,Low Dependency
Odisha,Jagatsinghpur,2025-09-30,10.92156862745098,High Dependency
Odisha,Jagatsinghpur,2025-10-31,0.9705882352941176,Medium Dependency
Odisha,Jajapur,2025-09-30,6.794764397905759,High Dependency
Odisha,Jajapur,2025-10-31,1.554016620498615,High Dependency
Odisha,Jajpur,2025-09-30,10.2,High Dependency
Odisha,Jajpur,2025-10-31,2.25,High Dependency
Odisha,Jharsuguda,2025-09-30,7.1466666666666665,High Dependency
Odisha,Jharsuguda,2025-10-31,2.412121212121212,High Dependency
Odisha,Kalahandi,2025-09-30,6.418491484184915,High Dependency
Odisha,Kalahandi,2025-10-31,1.8008021390374331,High Dependency
Odisha,Kandhamal,2025-09-30,4.664758269720102,High Dependency
Odisha,Kandhamal,2025-10-31,1.8297872340425532,High Dependency
Odisha,Kendrapara,2025-09-30,6.1400778210116735,High Dependency
Odisha,Kendrapara,2025-10-31,1.4621212121212122,Medium Dependency
Odisha,Kendujhar,2025-09-30,4.984621956428876,High Dependency
Odisha,Kendujhar,2025-10-31,1.9384359400998337,High Dependency
Odisha,Khorda,2025-09-30,5.987670343932511,High Dependency
Odisha,Khorda,2025-10-31,1.3531468531468531,Medium Dependency
Odisha,Khordha,2025-07-31,14.068965517241379,High Dependency
Odisha,Khordha,2025-09-30,13.985294117647058,High Dependency
Odisha,Khordha,2025-10-31,2.736842105263158,High Dependency
Odisha,Koraput,2025-09-30,6.803149606299213,High Dependency
Odisha,Koraput,2025-10-31,1.2903752039151712,Medium Dependency
Odisha,Malkangiri,2025-09-30,3.250605326876513,High Dependency
Odisha,Malkangiri,2025-10-31,1.801556420233463,High Dependency
Odisha,Mayurbhanj,2025-09-30,4.2282497441146365,High Dependency
Odisha,Mayurbhanj,2025-10-31,1.529461998292058,High Dependency
Odisha,NUAPADA,2025-09-30,4.571428571428571,High Dependency
Odisha,NUAPADA,2025-10-31,2.0,High Dependency
Odisha,Nabarangapur,2025-04-30,47.09057971014493,High Dependency
Odisha,Nabarangapur,2025-09-30,3.9676140118968934,High Dependency
Odisha,Nabarangapur,2025-10-31,0.8953744493392071,Medium Dependency
Odisha,Nabarangpur,2025-07-31,0.0,Low Dependency
Odisha,Nayagarh,2025-09-30,8.037151702786378,High Dependency
Odisha,Nayagarh,2025-10-31,1.8599439775910365,High Dependency
Odisha,Nuapada,2025-09-30,6.779232927970066,High Dependency
Odisha,Nuapada,2025-10-31,1.7993079584775087,High Dependency
Odisha,Puri,2025-09-30,5.964989059080962,High Dependency
Odisha,Puri,2025-10-31,1.9268292682926829,High Dependency
Odisha,Rayagada,2025-09-30,4.227519613759807,High Dependency
Odisha,Rayagada,2025-10-31,2.1379310344827585,High Dependency
Odisha,Sambalpur,2025-09-30,6.558762886597938,High Dependency
Odisha,Sambalpur,2025-10-31,1.9936102236421724,High Dependency
Odisha,Sonapur,2025-09-30,4.5665760869565215,High Dependency
Odisha,Sonapur,2025-10-31,1.701657458563536,High Dependency
Odisha,Subarnapur,2025-09-30,4.709183673469388,High Dependency
Odisha,Subarnapur,2025-10-31,2.0327868852459017,High Dependency
Odisha,Sundargarh,2025-09-30,8.534412955465587,High Dependency
Odisha,Sundargarh,2025-10-31,2.643835616438356,High Dependency
Odisha,Sundergarh,2025-09-30,5.281146637265711,High Dependency
Odisha,Sundergarh,2025-10-31,1.8953722334004024,High Dependency
Odisha,jajpur,2025-09-30,5.222222222222222,High Dependency
Odisha,jajpur,2025-10-31,0.0,Low Dependency
Orissa,Anugul,2025-09-30,4.733333333333333,High Dependency
Orissa,Anugul,2025-10-31,1.0,Medium Dependency
Orissa,Balangir,2025-09-30,7.768472906403941,High Dependency
Orissa,Balangir,2025-10-31,3.913793103448276,High Dependency
Orissa,Baleshwar,2025-09-30,4.660130718954249,High Dependency
Orissa,Baleshwar,2025-10-31,0.92,Medium Dependency
Orissa,Baleswar,2025-10-31,2.0,High Dependency
Orissa,Bargarh,2025-09-30,4.921568627450981,High Dependency
Orissa,Bargarh,2025-10-31,2.3076923076923075,High Dependency
Orissa,Bhadrak,2025-09-30,5.151685393258427,High Dependency
Orissa,Bhadrak,2025-10-31,1.3333333333333333,Medium Dependency
Orissa,Cuttack,2025-09-30,8.453781512605042,High Dependency
Orissa,Cuttack,2025-10-31,0.7368421052631579,Medium Dependency
Orissa,Debagarh,2025-09-30,0.5,Medium Dependency
Orissa,Debagarh,2025-10-31,0.0,Low Dependency
Orissa,Dhenkanal,2025-09-30,6.0638297872340425,High Dependency
Orissa,Dhenkanal,2025-10-31,0.95,Medium Dependency
Orissa,Gajapati,2025-09-30,9.0,High Dependency
Orissa,Ganjam,2025-09-30,8.19083969465649,High Dependency
Orissa,Ganjam,2025-10-31,1.6865671641791045,High Dependency
Orissa,Jagatsinghapur,2025-09-30,6.8,High Dependency
Orissa,Jagatsinghapur,2025-10-31,0.14285714285714285,Low Dependency
Orissa,Jajapur,2025-09-30,3.5365853658536586,High Dependency
Orissa,Jajapur,2025-10-31,1.6,High Dependency
Orissa,Jharsuguda,2025-09-30,3.0,High Dependency
Orissa,Jharsuguda,2025-10-31,0.5714285714285714,Medium Dependency
Orissa,Kalahandi,2025-09-30,1.0,Medium Dependency
Orissa,Kalahandi,2025-10-31,0.0,Low Dependency
Orissa,Kandhamal,2025-09-30,6.0625,High Dependency
Orissa,Kandhamal,2025-10-31,3.3333333333333335,High Dependency
Orissa,Kendrapara,2025-09-30,5.235294117647059,High Dependency
Orissa,Kendrapara,2025-10-31,1.7142857142857142,High Dependency
Orissa,Kendujhar,2025-09-30,3.736842105263158,High Dependency
Orissa,Kendujhar,2025-10-31,11.0,High Dependency
Orissa,Khordha,2025-09-30,6.718120805369128,High Dependency
Orissa,Khordha,2025-10-31,1.5,Medium Dependency
Orissa,Koraput,2025-09-30,7.192982456140351,High Dependency
Orissa,Koraput,2025-10-31,2.4615384615384617,High Dependency
Orissa,Malkangiri,2025-09-30,3.3636363636363638,High Dependency
Orissa,Malkangiri,2025-10-31,1.5,Medium Dependency
Orissa,Mayurbhanj,2025-09-30,1.6428571428571428,High Dependency
Orissa,Mayurbhanj,2025-10-31,2.0,High Dependency
Orissa,Nabarangapur,2025-10-31,0.0,Low Dependency
Orissa,Nayagarh,2025-09-30,9.525,High Dependency
Orissa,Nayagarh,2025-10-31,1.2666666666666666,Medium Dependency
Orissa,Nuapada,2025-10-31,0.0,Low Dependency
Orissa,Puri,2025-09-30,6.873563218390805,High Dependency
Orissa,Puri,2025-10-31,3.0,High Dependency
Orissa,Rayagada,2025-09-30,2.8421052631578947,High Dependency
Orissa,Rayagada,2025-10-31,1.6875,High Dependency
Orissa,Sambalpur,2025-09-30,17.75,High Dependency
Orissa,Sambalpur,2025-10-31,1.0,Medium Dependency
Orissa,Sonapur,2025-09-30,3.7777777777777777,High Dependency
Orissa,Sonapur,2025-10-31,0.0,Low Dependency
Orissa,Subarnapur,2025-09-30,8.5,High Dependency
Orissa,Sundargarh,2025-09-30,5.479166666666667,High Dependency
Orissa,Sundargarh,2025-10-31,1.5789473684210527,High Dependency
Orissa,Sundergarh,2025-09-30,1.0,Medium Dependency
Pondicherry,Karaikal,2025-09-30,13.552238805970148,High Dependency
Pondicherry,Karaikal,2025-10-31,0.9,Medium Dependency
Pondicherry,Pondicherry,2025-09-30,10.786848072562359,High Dependency
Pondicherry,Pondicherry,2025-10-31,2.1132075471698113,High Dependency
Pondicherry,Yanam,2025-09-30,12.0,High Dependency
Pondicherry,Yanam,2025-10-31,0.0,Low Dependency
Puducherry,Karaikal,2025-09-30,18.43949044585987,High Dependency
Puducherry,Karaikal,2025-10-31,1.9464285714285714,High Dependency
Puducherry,Pondicherry,2025-10-31,1.0,Medium Dependency
Puducherry,Puducherry,2025-09-30,13.357466063348417,High Dependency
Puducherry,Puducherry,2025-10-31,3.8248175182481754,High Dependency
Puducherry,Yanam,2025-09-30,11.8,High Dependency
Puducherry,Yanam,2025-10-31,2.0,High Dependency
Punjab,Amritsar,2025-03-31,576.7551020408164,High Dependency
Punjab,Amritsar,2025-04-30,17.83469721767594,High Dependency
Punjab,Amritsar,2025-05-31,25.94147843942505,High Dependency
Punjab,Amritsar,2025-07-31,19.278392545136867,High Dependency
Punjab,Amritsar,2025-09-30,6.9324324324324325,High Dependency
Punjab,Amritsar,2025-10-31,2.3008982035928143,High Dependency
Punjab,Barnala,2025-09-30,8.208211143695015,High Dependency
Punjab,Barnala,2025-10-31,2.5664335664335662,High Dependency
Punjab,Bathinda,2025-09-30,10.337047353760445,High Dependency
Punjab,Bathinda,2025-10-31,2.977272727272727,High Dependency
Punjab,Faridkot,2025-09-30,9.622047244094489,High Dependency
Punjab,Faridkot,2025-10-31,3.6666666666666665,High Dependency
Punjab,Fatehgarh Sahib,2025-09-30,9.383084577114428,High Dependency
Punjab,Fatehgarh Sahib,2025-10-31,3.7540983606557377,High Dependency
Punjab,Fazilka,2025-09-30,8.370748299319727,High Dependency
Punjab,Fazilka,2025-10-31,2.2687224669603525,High Dependency
Punjab,Ferozepur,2025-09-30,9.785714285714286,High Dependency
Punjab,Ferozepur,2025-10-31,4.716129032258064,High Dependency
Punjab,Firozpur,2025-09-30,9.504761904761905,High Dependency
Punjab,Firozpur,2025-10-31,8.153846153846153,High Dependency
Punjab,Gurdaspur,2025-04-30,57.05974842767296,High Dependency
Punjab,Gurdaspur,2025-05-31,91.51700680272108,High Dependency
Punjab,Gurdaspur,2025-07-31,38.50911854103344,High Dependency
Punjab,Gurdaspur,2025-09-30,8.961459050240881,High Dependency
Punjab,Gurdaspur,2025-10-31,2.06021897810219,High Dependency
Punjab,Hoshiarpur,2025-04-30,37.833333333333336,High Dependency
Punjab,Hoshiarpur,2025-05-31,39.67680608365019,High Dependency
Punjab,Hoshiarpur,2025-06-30,47.52715654952077,High Dependency
Punjab,Hoshiarpur,2025-07-31,52.68767123287671,High Dependency
Punjab,Hoshiarpur,2025-09-30,9.552469135802468,High Dependency
Punjab,Hoshiarpur,2025-10-31,2.752906976744186,High Dependency
Punjab,Jalandhar,2025-09-30,8.262449528936743,High Dependency
Punjab,Jalandhar,2025-10-31,2.291970802919708,High Dependency
Punjab,Kapurthala,2025-04-30,11.037202380952381,High Dependency
Punjab,Kapurthala,2025-05-31,17.43686868686869,High Dependency
Punjab,Kapurthala,2025-06-30,21.176656151419557,High Dependency
Punjab,Kapurthala,2025-07-31,13.441739130434783,High Dependency
Punjab,Kapurthala,2025-09-30,8.240157480314961,High Dependency
Punjab,Kapurthala,2025-10-31,2.910377358490566,High Dependency
Punjab,Ludhiana,2025-03-31,266.91603053435114,High Dependency
Punjab,Ludhiana,2025-04-30,9.765857194635737,High Dependency
Punjab,Ludhiana,2025-05-31,20.33767172812726,High Dependency
Punjab,Ludhiana,2025-06-30,14.086338797814207,High Dependency
Punjab,Ludhiana,2025-07-31,9.852941176470589,High Dependency
Punjab,Ludhiana,2025-09-30,6.213426219126029,High Dependency
Punjab,Ludhiana,2025-10-31,3.1562867215041126,High Dependency
Punjab,Malerkotla,2025-09-30,5.367924528301887,High Dependency
Punjab,Malerkotla,2025-10-31,2.8058252427184467,High Dependency
Punjab,Mansa,2025-09-30,12.350561797752809,High Dependency
Punjab,Mansa,2025-10-31,5.6,High Dependency
Punjab,Moga,2025-09-30,9.010479041916168,High Dependency
Punjab,Moga,2025-10-31,3.612021857923497,High Dependency
Punjab,Muktsar,2025-09-30,7.470967741935484,High Dependency
Punjab,Muktsar,2025-10-31,2.6666666666666665,High Dependency
Punjab,Nawanshahr,2025-09-30,18.540983606557376,High Dependency
Punjab,Nawanshahr,2025-10-31,8.857142857142858,High Dependency
Punjab,Pathankot,2025-09-30,7.842541436464089,High Dependency
Punjab,Pathankot,2025-10-31,2.35,High Dependency
Punjab,Patiala,2025-05-31,34.12748344370861,High Dependency
Punjab,Patiala,2025-07-31,23.441723800195888,High Dependency
Punjab,Patiala,2025-09-30,7.875604699378023,High Dependency
Punjab,Patiala,2025-10-31,4.037634408602151,High Dependency
Punjab,Rupnagar,2025-09-30,8.993723849372385,High Dependency
Punjab,Rupnagar,2025-10-31,3.814432989690722,High Dependency
Punjab,S.A.S Nagar,2025-06-30,0.0,Low Dependency
Punjab,S.A.S Nagar,2025-07-31,0.0,Low Dependency
Punjab,S.A.S Nagar(Mohali),2025-09-30,6.37037037037037,High Dependency
Punjab,S.A.S Nagar(Mohali),2025-10-31,1.6923076923076923,High Dependency
Punjab,SAS Nagar (Mohali),2025-04-30,31.789285714285715,High Dependency
Punjab,SAS Nagar (Mohali),2025-09-30,6.329038652130823,High Dependency
Punjab,SAS Nagar (Mohali),2025-10-31,2.4139072847682117,High Dependency
Punjab,Sangrur,2025-04-30,52.993975903614455,High Dependency
Punjab,Sangrur,2025-09-30,9.445887445887445,High Dependency
Punjab,Sangrur,2025-10-31,3.841409691629956,High Dependency
Punjab,Shaheed Bhagat Singh Nagar,2025-09-30,7.831428571428572,High Dependency
Punjab,Shaheed Bhagat Singh Nagar,2025-10-31,2.776315789473684,High Dependency
Punjab,Sri Muktsar Sahib,2025-09-30,8.637781629116118,High Dependency
Punjab,Sri Muktsar Sahib,2025-10-31,5.229508196721311,High Dependency
Punjab,Tarn Taran,2025-07-31,30.989637305699482,High Dependency
Punjab,Tarn Taran,2025-09-30,8.816032887975334,High Dependency
Punjab,Tarn Taran,2025-10-31,2.0,High Dependency
Rajasthan,Ajmer,2025-04-30,13.26230831315577,High Dependency
Rajasthan,Ajmer,2025-07-31,24.74785407725322,High Dependency
Rajasthan,Ajmer,2025-09-30,7.101649684619117,High Dependency
Rajasthan,Ajmer,2025-10-31,1.7660223804679553,High Dependency
Rajasthan,Alwar,2025-04-30,23.669573643410853,High Dependency
Rajasthan,Alwar,2025-05-31,26.35419274092616,High Dependency
Rajasthan,Alwar,2025-06-30,24.005417118093174,High Dependency
Rajasthan,Alwar,2025-07-31,13.980413492927095,High Dependency
Rajasthan,Alwar,2025-09-30,6.04178199551865,High Dependency
Rajasthan,Alwar,2025-10-31,1.1208625877632898,Medium Dependency
Rajasthan,Banswara,2025-09-30,6.942600062053987,High Dependency
Rajasthan,Banswara,2025-10-31,2.5889464594127807,High Dependency
Rajasthan,Baran,2025-04-30,17.22198275862069,High Dependency
Rajasthan,Baran,2025-07-31,29.851258581235697,High Dependency
Rajasthan,Baran,2025-09-30,8.567337807606265,High Dependency
Rajasthan,Baran,2025-10-31,1.56857855361596,High Dependency
Rajasthan,Barmer,2025-06-30,25.628541448058762,High Dependency
Rajasthan,Barmer,2025-09-30,5.554522273886306,High Dependency
Rajasthan,Barmer,2025-10-31,0.8015873015873016,Medium Dependency
Rajasthan,Bharatpur,2025-04-30,49.33101045296167,High Dependency
Rajasthan,Bharatpur,2025-07-31,17.066066066066067,High Dependency
Rajasthan,Bharatpur,2025-09-30,4.470021413276231,High Dependency
Rajasthan,Bharatpur,2025-10-31,0.8655876143560872,Medium Dependency
Rajasthan,Bhilwara,2025-06-30,18.811287477954146,High Dependency
Rajasthan,Bhilwara,2025-07-31,21.5367027677497,High Dependency
Rajasthan,Bhilwara,2025-09-30,5.655880963627776,High Dependency
Rajasthan,Bhilwara,2025-10-31,1.4807302231237323,Medium Dependency
Rajasthan,Bikaner,2025-04-30,21.705669481302774,High Dependency
Rajasthan,Bikaner,2025-05-31,17.092561983471075,High Dependency
Rajasthan,Bikaner,2025-06-30,12.432327919566898,High Dependency
Rajasthan,Bikaner,2025-07-31,19.84578313253012,High Dependency
Rajasthan,Bikaner,2025-09-30,5.716385011021308,High Dependency
Rajasthan,Bikaner,2025-10-31,1.342560553633218,Medium Dependency
Rajasthan,Bundi,2025-04-30,12.483870967741936,High Dependency
Rajasthan,Bundi,2025-07-31,48.96860986547085,High Dependency
Rajasthan,Bundi,2025-09-30,7.781362007168458,High Dependency
Rajasthan,Bundi,2025-10-31,1.566326530612245,High Dependency
Rajasthan,Chittaurgarh,2025-09-30,3.3823529411764706,High Dependency
Rajasthan,Chittaurgarh,2025-10-31,3.4827586206896552,High Dependency
Rajasthan,Chittorgarh,2025-07-31,7.411802030456853,High Dependency
Rajasthan,Chittorgarh,2025-09-30,6.970644850818094,High Dependency
Rajasthan,Chittorgarh,2025-10-31,1.9221556886227544,High Dependency
Rajasthan,Churu,2025-04-30,34.17910447761194,High Dependency
Rajasthan,Churu,2025-06-30,28.033644859813084,High Dependency
Rajasthan,Churu,2025-07-31,9.332093023255814,High Dependency
Rajasthan,Churu,2025-09-30,6.031722054380665,High Dependency
Rajasthan,Churu,2025-10-31,0.9672514619883041,Medium Dependency
Rajasthan,Dausa,2025-09-30,8.451860841423947,High Dependency
Rajasthan,Dausa,2025-10-31,1.7676950998185117,High Dependency
Rajasthan,Deeg ,2025-09-30,15.5,High Dependency
Rajasthan,Dhaulpur,2025-09-30,2.737704918032787,High Dependency
Rajasthan,Dhaulpur,2025-10-31,1.75,High Dependency
Rajasthan,Dholpur,2025-04-30,5.693452380952381,High Dependency
Rajasthan,Dholpur,2025-07-31,20.57496561210454,High Dependency
Rajasthan,Dholpur,2025-09-30,6.501902455897613,High Dependency
Rajasthan,Dholpur,2025-10-31,2.141025641025641,High Dependency
Rajasthan,Dungarpur,2025-04-30,48.5679012345679,High Dependency
Rajasthan,Dungarpur,2025-09-30,7.185064935064935,High Dependency
Rajasthan,Dungarpur,2025-10-31,2.612662942271881,High Dependency
Rajasthan,Ganganagar,2025-09-30,9.346343873517787,High Dependency
Rajasthan,Ganganagar,2025-10-31,2.4535398230088497,High Dependency
Rajasthan,Hanumangarh,2025-07-31,22.897470039946736,High Dependency
Rajasthan,Hanumangarh,2025-09-30,9.304150085275724,High Dependency
Rajasthan,Hanumangarh,2025-10-31,2.0211640211640214,High Dependency
Rajasthan,Jaipur,2025-04-30,15.634536983110076,High Dependency
Rajasthan,Jaipur,2025-05-31,214.405,High Dependency
Rajasthan,Jaipur,2025-07-31,18.843804537521816,High Dependency
Rajasthan,Jaipur,2025-09-30,6.170737049611215,High Dependency
Rajasthan,Jaipur,2025-10-31,1.8256880733944953,High Dependency
Rajasthan,Jaisalmer,2025-06-30,38.17910447761194,High Dependency
